"","x"
"2005/9/22",-0.00237282969170277
"2005/9/23",-0.0020783134267862
"2005/9/26",0.00515172747484294
"2005/9/27",-0.000663703283606759
"2005/9/28",0.00796441230709466
"2005/9/29",0.00519564524833316
"2005/9/30",-0.00222349794519289
"2005/10/3",0.00405163217126011
"2005/10/4",0.00164082419376468
"2005/10/5",-0.00978080976870112
"2005/10/6",-0.0112458465853666
"2005/10/7",0.0047928876720008
"2005/10/10",0.00293615623499001
"2005/10/11",0.00494469571208481
"2005/10/12",-0.00865129250860332
"2005/10/13",-0.00665315419109228
"2005/10/14",-0.00148066144851331
"2005/10/17",0.00824838649047164
"2005/10/18",-0.00209015934871665
"2005/10/19",-0.0119809683437656
"2005/10/20",-0.00316902325634313
"2005/10/21",0.000278334832496999
"2005/10/24",0.00127583078410129
"2005/10/25",0.00432567544740464
"2005/10/26",0.00138616074482644
"2005/10/27",-0.00285241527648704
"2005/10/28",0.00140311830004712
"2005/10/31",0.00263002219023297
"2005/11/1",0.00033830890405857
"2005/11/2",0.00331083256904523
"2005/11/3",0.00528979961803598
"2005/11/4",0.00333869335898519
"2005/11/7",0.000231216768683788
"2005/11/8",-0.0045150059765955
"2005/11/9",0.00532510866730257
"2005/11/10",0.00146694569019185
"2005/11/11",0.00456143309645595
"2005/11/14",0.00217711542140168
"2005/11/15",-0.0050688760832257
"2005/11/16",0.0021079495085164
"2005/11/17",0.00544537428942192
"2005/11/18",0.0058578281250803
"2005/11/21",0.00190150686162038
"2005/11/22",-0.00252236391189483
"2005/11/23",0.00386601768066864
"2005/11/24",-0.00204941730258799
"2005/11/25",0.00370319918148227
"2005/11/28",0.000459246315077943
"2005/11/29",0.00638872248783846
"2005/11/30",-0.00328887774463446
"2005/12/1",0.0166941021183505
"2005/12/2",0.000419062547101091
"2005/12/5",0.00502966749963443
"2005/12/6",-0.000850892085705276
"2005/12/7",0.00277184385230629
"2005/12/8",-0.00543225595397282
"2005/12/9",0.00800416007893373
"2005/12/12",-0.00243341105024767
"2005/12/13",-0.00140846026360457
"2005/12/14",-0.0184036713184075
"2005/12/15",-0.00598945216999952
"2005/12/16",0.00212145794981348
"2005/12/19",-0.000268256734106922
"2005/12/20",-0.000115333788432842
"2005/12/21",0.00502425055239026
"2005/12/22",0.00194857090059039
"2005/12/23",-0.00144382106424303
"2005/12/26",-0.000205158678380015
"2005/12/27",0.000872604148573012
"2005/12/28",0.00470002927928604
"2005/12/29",0.00132796688654899
"2005/12/30",-0.00371073740560986
"2006/1/2",0.00105701588139542
"2006/1/3",0.00497756673933406
"2006/1/4",0.00493180921400333
"2006/1/5",-0.00435115013303416
"2006/1/6",0.00849391845961845
"2006/1/9",0.00491939538411901
"2006/1/10",-0.00451389526402696
"2006/1/11",0.00599120772316719
"2006/1/12",-0.000375909077234668
"2006/1/13",0.00376567424405894
"2006/1/16",0.0019913488111259
"2006/1/17",-0.00450697391759984
"2006/1/18",-0.00594688348350452
"2006/1/19",0.00899708195427991
"2006/1/20",-0.0119769307183203
"2006/1/23",0.00368332079731898
"2006/1/24",0.0020443911660644
"2006/1/25",0.00651405164679048
"2006/1/26",0.00142029804734708
"2006/1/27",0.0075228527072689
"2006/1/30",0.00338232684762899
"2006/1/31",-0.000604447350225212
"2006/2/1",0.00532938291624665
"2006/2/2",-0.00259884001430677
"2006/2/3",-0.00139770209675532
"2006/2/6",0.0028742723990766
"2006/2/7",-0.0137903051450232
"2006/2/8",0.000602481401944763
"2006/2/9",0.00905607664427402
"2006/2/10",-0.0129799812933671
"2006/2/13",-0.00757814593133102
"2006/2/14",0.00784799371585607
"2006/2/15",-0.00800602027259457
"2006/2/16",0.00374625211669117
"2006/2/17",-0.00146654725223004
"2006/2/20",0.00274599936000121
"2006/2/21",0.00435934123392302
"2006/2/22",0.00348842959840281
"2006/2/23",-0.00375082704012075
"2006/2/24",0.00574843998162329
"2006/2/27",-0.000791965170429442
"2006/2/28",-0.00399166657095793
"2006/3/1",0.00421112499962054
"2006/3/2",0.00278208856216092
"2006/3/3",8.92280104938566e-05
"2006/3/6",-0.000398316385755708
"2006/3/7",-0.00379757656159061
"2006/3/8",-0.00566566857334195
"2006/3/9",0.00479055325771435
"2006/3/10",0.00986038164087312
"2006/3/13",0.00542916705933647
"2006/3/14",-0.00402959272825072
"2006/3/15",0.00416653690248168
"2006/3/16",-0.00284145313636646
"2006/3/17",0.00638501674810807
"2006/3/20",0.0012713358878663
"2006/3/21",0.00138437069950163
"2006/3/22",5.0885747463466e-05
"2006/3/23",0.00188847845672181
"2006/3/24",0.002683599783485
"2006/3/27",0.000364516526093743
"2006/3/28",0.00614330103600547
"2006/3/29",0.00838698308700754
"2006/3/30",0.00702228527980288
"2006/3/31",-0.00337275723973107
"2006/4/3",0.0151255846928829
"2006/4/4",-0.00169714200270094
"2006/4/5",0.000225561725507083
"2006/4/6",0.00729008428384451
"2006/4/7",-0.00262675278169596
"2006/4/10",0.0079878433818851
"2006/4/11",-0.00589413438671801
"2006/4/12",0.00197586739504457
"2006/4/13",0.00611417569497639
"2006/4/14",0.00119657226580919
"2006/4/17",-0.000488548641849379
"2006/4/18",0.00562020889238349
"2006/4/19",0.00737502775347478
"2006/4/20",-0.00434268698552451
"2006/4/21",0.0108245723509503
"2006/4/24",-0.00982108097403316
"2006/4/25",0.0151223894701503
"2006/4/26",0.00626329302003031
"2006/4/27",-0.00751936164149112
"2006/4/28",-0.00324334153423192
"2006/5/1",0.00151493527672747
"2006/5/2",0.00893924025390615
"2006/5/3",-0.0029286933459495
"2006/5/4",0.009814681971585
"2006/5/5",0.00409182358754374
"2006/5/8",0.00163869035251309
"2006/5/9",0.00945197304627074
"2006/5/10",0.00302198118019594
"2006/5/11",0.00951280801413354
"2006/5/12",-0.00959413665496135
"2006/5/15",-0.0244050955794008
"2006/5/16",-0.00275509255237224
"2006/5/17",-0.00637867747233304
"2006/5/18",-0.00688034882189343
"2006/5/19",-0.00905268926096852
"2006/5/22",-0.00593300493290072
"2006/5/23",0.00930963342793109
"2006/5/24",-0.0153162773555194
"2006/5/25",0.00222700299849276
"2006/5/26",0.00278892446483873
"2006/5/29",0.000732375364976528
"2006/5/30",-0.00140300190781158
"2006/5/31",0.000735067136005337
"2006/6/1",-0.00675566397729661
"2006/6/2",-0.00170323640677088
"2006/6/5",0.00293388709645112
"2006/6/6",-0.00303393377125364
"2006/6/7",0.000661525202989173
"2006/6/8",-0.015999987101138
"2006/6/9",-0.00288033852770442
"2006/6/12",-0.00136107847731319
"2006/6/13",-0.0131270708449989
"2006/6/14",0.00312076943766506
"2006/6/15",0.000188026403341902
"2006/6/16",0.0040911118315934
"2006/6/19",-2.81751125656346e-05
"2006/6/20",0.00198608208579872
"2006/6/21",0.00211551180009201
"2006/6/22",0.00400886164342447
"2006/6/23",0.00140411243958406
"2006/6/26",0.00547643318866733
"2006/6/27",-0.000544679261408371
"2006/6/28",0.00184953311430008
"2006/6/29",-0.00756244142960075
"2006/6/30",0.00358487420326149
"2006/7/3",0.00224265489363981
"2006/7/4",-0.000576950207125049
"2006/7/5",0.00722856575539077
"2006/7/6",0.00275145541963862
"2006/7/7",-0.0043474139206011
"2006/7/10",-0.00081234107262391
"2006/7/11",-0.000558151685856446
"2006/7/12",0.00143038413194896
"2006/7/13",-0.00455786401163925
"2006/7/14",-0.000158454189818042
"2006/7/17",-0.00491938476741175
"2006/7/18",-0.000725789504848483
"2006/7/19",-0.0040392537173625
"2006/7/20",-0.00172342444136397
"2006/7/21",-0.00108919983179241
"2006/7/24",-0.00376283499417109
"2006/7/25",0.0025395003544997
"2006/7/26",-0.000455025291650804
"2006/7/27",-0.000602010889860063
"2006/7/28",-0.00208096657133878
"2006/7/31",0.000889688608043903
"2006/8/1",0.00176728431342699
"2006/8/2",-0.000751001684110297
"2006/8/3",0.000807460737894663
"2006/8/4",-0.00116830527484528
"2006/8/7",0.00190372580177752
"2006/8/8",-0.00140232512231328
"2006/8/9",0.00351048150303605
"2006/8/10",-0.00472401322948724
"2006/8/11",0.00431428875654201
"2006/8/14",0.00333353828060766
"2006/8/15",-0.00373002824000797
"2006/8/16",-0.00111726014424847
"2006/8/17",-0.00412739491656905
"2006/8/18",-0.00149448234904739
"2006/8/21",-0.000301440495139043
"2006/8/22",-0.00176224679036432
"2006/8/23",-0.00281136302111754
"2006/8/24",-0.000706225193639249
"2006/8/25",0.000864660089506207
"2006/8/28",0.00109865413740085
"2006/8/29",-0.00105934655605095
"2006/8/30",0.00188344089880372
"2006/8/31",0.0024229581903612
"2006/9/1",0.00161464959373908
"2006/9/4",0.000257164761651489
"2006/9/5",0.00219164329473268
"2006/9/6",-0.00220797616405473
"2006/9/7",-0.00773742559468815
"2006/9/8",-0.00315474415456153
"2006/9/11",-0.00462888171733753
"2006/9/12",0.00616115985628911
"2006/9/13",-0.00106186039138898
"2006/9/14",0.0012726576805456
"2006/9/15",-0.00382486165299712
"2006/9/18",0.00376823377467106
"2006/9/19",0.000400865461926187
"2006/9/20",0.00640159604553772
"2006/9/21",0.000563242518549156
"2006/9/22",0.00341102455889671
"2006/9/25",-0.00021166183883529
"2006/9/26",-0.000634459867264879
"2006/9/27",-0.00222685706499169
"2006/9/28",0.000131764449312126
"2006/9/29",-0.0027888371339103
"2006/10/2",0.00397633954166323
"2006/10/3",0.00486560365495942
"2006/10/4",-0.000504824791277127
"2006/10/5",-0.00251438013603782
"2006/10/6",-0.00134108610139604
"2006/10/9",-0.00174052593926282
"2006/10/10",0.00332546804819492
"2006/10/11",0.00324294940066247
"2006/10/12",0.000290459991360544
"2006/10/13",-0.000822925204874533
"2006/10/16",-0.00256164539375821
"2006/10/17",-0.00319386367168084
"2006/10/18",0.0034179964466972
"2006/10/19",-0.00299864253668949
"2006/10/20",0.00511423306525007
"2006/10/23",0.00338075327285854
"2006/10/24",-0.00132100495776163
"2006/10/25",-0.00307211473928729
"2006/10/26",0.00153763726194941
"2006/10/27",-0.00349752201386569
"2006/10/30",0.00259382786429069
"2006/10/31",-0.00120757326198624
"2006/11/1",-0.000879852011892329
"2006/11/2",0.00242523480184365
"2006/11/3",-0.00217000147168569
"2006/11/6",0.00583997388049529
"2006/11/7",0.00328249042005548
"2006/11/8",-0.00196147430594864
"2006/11/9",-0.0023278630400254
"2006/11/10",-0.00207306404788053
"2006/11/13",0.00242590371929524
"2006/11/14",0.000250887694868171
"2006/11/15",0.00301022791278039
"2006/11/16",0.00462907643383706
"2006/11/17",-0.0039299444536734
"2006/11/20",0.00133585310381944
"2006/11/21",0.00152752433592432
"2006/11/22",0.00105679126094083
"2006/11/23",-0.00018752609240327
"2006/11/24",-0.00200813642890702
"2006/11/27",-0.00686397755914158
"2006/11/28",-0.0017641896826698
"2006/11/29",0.00138027189139453
"2006/11/30",0.00293895954023624
"2006/12/1",-0.000422074613033345
"2006/12/4",0.00460334528317099
"2006/12/5",0.000419726689599184
"2006/12/6",-0.00590502415032684
"2006/12/7",-0.00169180413720325
"2006/12/8",-0.0014084958329218
"2006/12/11",0.00629215864497106
"2006/12/12",0.00244936841702782
"2006/12/13",-0.00154592854606614
"2006/12/14",0.00457563153378626
"2006/12/15",-0.00481868891052952
"2006/12/18",-0.000254680969423684
"2006/12/19",0.00321986673711034
"2006/12/20",2.26594519822271e-05
"2006/12/21",-0.00179749955452569
"2006/12/22",0.000823944137236544
"2006/12/25",-7.89289111932554e-05
"2006/12/26",0.00421127738761044
"2006/12/27",0.00881874342916832
"2006/12/28",0.00132927056558034
"2006/12/29",-0.0029482357484905
"2007/1/1",6.81467097515332e-05
"2007/1/2",0.00763934534119932
"2007/1/3",-0.00027203119836578
"2007/1/4",0.00116752696868941
"2007/1/5",-0.011885521412023
"2007/1/8",-0.001778480878684
"2007/1/9",0.00124774398863305
"2007/1/10",0.00239363934793801
"2007/1/11",0.0114050649027881
"2007/1/12",0.00424723407858978
"2007/1/15",0.00414850168256535
"2007/1/16",0.000470742860345514
"2007/1/17",0.00282130070605027
"2007/1/18",0.00340840904677598
"2007/1/19",0.000319055134897547
"2007/1/22",-4.70939888917557e-05
"2007/1/23",0.000552615444444197
"2007/1/24",-0.000426112764943417
"2007/1/25",9.83946793893209e-05
"2007/1/26",-0.00371372031030354
"2007/1/29",0.00647299167973263
"2007/1/30",-0.00647465119325043
"2007/1/31",-0.00498789971673804
"2007/2/1",0.00525770057134332
"2007/2/2",-0.00345699307357365
"2007/2/5",-0.00500615092623669
"2007/2/6",-0.000676002618367118
"2007/2/7",0.00444077204134779
"2007/2/8",-0.00213869758561827
"2007/2/9",0.00296404926632847
"2007/2/12",0.00247324862934881
"2007/2/13",-0.00117635976677087
"2007/2/14",0.00414706647482973
"2007/2/15",-0.0086857553856095
"2007/2/16",-0.000275101067627899
"2007/2/19",0.00187907421823396
"2007/2/20",0.00190984049658271
"2007/2/21",0.000199960944235106
"2007/2/22",0.00446866956705079
"2007/2/23",-0.00434120239362237
"2007/2/26",-0.00494722203182075
"2007/2/27",-0.0376544249620692
"2007/2/28",-0.00145452576043199
"2007/3/1",-0.0075178522534852
"2007/3/2",-0.0066587494656727
"2007/3/5",-0.00540594393311692
"2007/3/6",-0.000766728722546868
"2007/3/7",0.000623236396888075
"2007/3/8",0.00286317726426611
"2007/3/9",0.00416008542335878
"2007/3/12",0.00121950309940942
"2007/3/13",-0.00501367796396464
"2007/3/14",-0.00182495306580412
"2007/3/15",0.00249037585482786
"2007/3/16",0.00184880657925763
"2007/3/19",0.00235725712764176
"2007/3/20",0.00201966706498795
"2007/3/21",0.00163563841120581
"2007/3/22",7.69854695517416e-05
"2007/3/23",-0.00317968385570675
"2007/3/26",-0.000564683031550202
"2007/3/27",-0.00047847906970319
"2007/3/28",-0.00331347724734325
"2007/3/29",0.00205625444296335
"2007/3/30",0.000986645488115608
"2007/4/2",0.0036294903056132
"2007/4/3",0.00303220457995101
"2007/4/4",8.9259319789304e-05
"2007/4/5",0.00246160652834721
"2007/4/6",-0.00107412812901705
"2007/4/9",0.000217496766390548
"2007/4/10",0.00393313869710434
"2007/4/11",0.000765628923514514
"2007/4/12",-0.000907267055193661
"2007/4/13",0.00589599700485374
"2007/4/16",0.00110345635312354
"2007/4/17",0.000226329235542805
"2007/4/18",-0.00306131356228617
"2007/4/19",0.000680327713068657
"2007/4/20",0.00373512937149206
"2007/4/23",-0.0023732424612857
"2007/4/24",-0.00175972893984729
"2007/4/25",0.00355748328152542
"2007/4/26",0.00060525534855811
"2007/4/27",0.00142513544241282
"2007/4/30",-0.00403529004556014
"2007/5/1",0.00282983341800255
"2007/5/2",0.00399094664375732
"2007/5/3",0.00245778900501213
"2007/5/4",0.00278784704972869
"2007/5/7",0.00170207966089429
"2007/5/8",-0.00451256414349793
"2007/5/9",0.000226618242887673
"2007/5/10",-0.0068018560116796
"2007/5/11",0.0052747021418836
"2007/5/14",0.00201544411957019
"2007/5/15",0.00233288335655138
"2007/5/16",-0.00218110341952657
"2007/5/17",-0.00360591077134534
"2007/5/18",0.00448618447400793
"2007/5/21",-0.00252921827717931
"2007/5/22",0.000267741449462442
"2007/5/23",0.00251681155576991
"2007/5/24",-0.00818773344340811
"2007/5/25",0.00393852156871031
"2007/5/28",0.000413732638133465
"2007/5/29",0.00247418049621545
"2007/5/30",0.00156255624622528
"2007/5/31",0.00717970776671796
"2007/6/1",0.0104394782773166
"2007/6/4",-0.000615682870491045
"2007/6/5",0.000543288636160962
"2007/6/6",-0.01410122378647
"2007/6/7",0.000639096683238012
"2007/6/8",0.00582679533360582
"2007/6/11",0.00129715871322201
"2007/6/12",0.00282455522215864
"2007/6/13",0.00510410258358765
"2007/6/14",0.00540016161160753
"2007/6/15",0.00485308587490262
"2007/6/18",-0.00128480986307184
"2007/6/19",-0.00653372129097832
"2007/6/20",0.000746792458371109
"2007/6/21",0.00247099258595661
"2007/6/22",-0.00860463253874437
"2007/6/25",-0.00367559140854682
"2007/6/26",-0.00505399050949466
"2007/6/27",-0.00404675163670669
"2007/6/28",0.00813709197997048
"2007/6/29",0.00139513240804917
"2007/7/2",-0.000113820511443162
"2007/7/3",0.00630135317139731
"2007/7/4",0.003894144131386
"2007/7/5",0.00489291372014831
"2007/7/6",0.00849638120447519
"2007/7/9",-0.000356086703821717
"2007/7/10",-0.0170062474345119
"2007/7/11",0.00325393545294624
"2007/7/12",0.00919631476150242
"2007/7/13",0.00233971571545035
"2007/7/16",-0.0049210746599123
"2007/7/17",0.00184956706678119
"2007/7/18",-0.00561102550383576
"2007/7/19",0.00258565863819376
"2007/7/20",-0.0105256528510718
"2007/7/23",0.00231473763309799
"2007/7/24",-0.00812272930610652
"2007/7/25",-0.00297807924445144
"2007/7/26",-0.0213756180792364
"2007/7/27",-0.00884437166552836
"2007/7/30",-8.60422948899612e-05
"2007/7/31",0.000148410106972478
"2007/8/1",-0.00469107870747557
"2007/8/2",0.0045825732553532
"2007/8/3",-0.00592215301564112
"2007/8/6",-0.00481092046288602
"2007/8/7",-0.00176825429091176
"2007/8/8",0.00699328166234025
"2007/8/9",-0.0123879416448994
"2007/8/10",-0.00299932409990453
"2007/8/13",-0.00324795154994463
"2007/8/14",-0.00260603282343152
"2007/8/15",-0.00318153449287151
"2007/8/16",-0.0033601203432785
"2007/8/17",-0.00337272802421946
"2007/8/20",0.00103935482185746
"2007/8/21",-0.000623879844426144
"2007/8/22",-0.00363944650243134
"2007/8/23",-0.000962472720802637
"2007/8/24",0.00191129628749323
"2007/8/27",0.00239210296767022
"2007/8/28",7.7000242535868e-05
"2007/8/29",-0.000878382635988931
"2007/8/30",0.000752325097177926
"2007/8/31",-0.00155236387817644
"2007/9/3",0.00060384209437551
"2007/9/4",0.00366032487040877
"2007/9/5",0.00541680927210892
"2007/9/6",0.00118158718514289
"2007/9/7",0.00749952251469276
"2007/9/10",0.00477314658578198
"2007/9/11",-0.00367130690225853
"2007/9/12",0.00251251272819349
"2007/9/13",-0.00521133605540466
"2007/9/14",-0.000772176076065882
"2007/9/17",0.00232407100192872
"2007/9/18",6.43637191895351e-05
"2007/9/19",-0.00594219769822563
"2007/9/20",0.00599787045234941
"2007/9/21",-0.00109712867281747
"2007/9/24",-0.000870649900424312
"2007/9/25",-0.000209548185983875
"2007/9/26",-4.13145130984819e-05
"2007/9/27",0.00526892761499484
"2007/9/28",0.00217962817080456
"2007/10/1",-0.000407015468617252
"2007/10/2",-0.00585217303517398
"2007/10/3",-0.00311752995234467
"2007/10/4",0.00552998654938235
"2007/10/5",0.000481686496826319
"2007/10/8",-0.00328548128110059
"2007/10/9",0.00131917983681187
"2007/10/10",0.000136615157259998
"2007/10/11",0.00523211200201912
"2007/10/12",-0.00138463422740344
"2007/10/15",0.00296207948433402
"2007/10/16",0.00144757760101942
"2007/10/17",0.00240685664894662
"2007/10/18",0.00579722684993606
"2007/10/19",-0.00256717882737578
"2007/10/22",-0.00577397155233537
"2007/10/23",0.00439831715220873
"2007/10/24",0.00660320819602198
"2007/10/25",0.00468834581712764
"2007/10/26",0.00742361594931616
"2007/10/29",0.00634529225609968
"2007/10/30",-0.00624729552556228
"2007/10/31",0.00785010584149003
"2007/11/1",-0.00606774881558559
"2007/11/2",0.00971142983943715
"2007/11/5",-0.00461290753758337
"2007/11/6",0.00732839012326142
"2007/11/7",0.00354703839908211
"2007/11/8",-0.00118604783890297
"2007/11/9",-0.0022367563341737
"2007/11/12",-0.016404869737106
"2007/11/13",-0.00676100231338061
"2007/11/14",0.00760744464641874
"2007/11/15",-0.00285933240974753
"2007/11/16",0.00231972156551976
"2007/11/19",0.00736672853566015
"2007/11/20",0.00406866128896788
"2007/11/21",0.00847761332385809
"2007/11/22",-0.000267659497839417
"2007/11/23",0.00206102186004532
"2007/11/26",0.00533632870070385
"2007/11/27",-0.0147684033839916
"2007/11/28",-0.0132693220697589
"2007/11/29",0.00280144264127233
"2007/11/30",-0.009751897037967
"2007/12/3",0.00709044990660552
"2007/12/4",0.00558322462671724
"2007/12/5",-0.00527010081799388
"2007/12/6",-0.000715743694908198
"2007/12/7",-0.00949448283873567
"2007/12/10",0.00159661899865963
"2007/12/11",0.00341408191997663
"2007/12/12",0.00133750179693566
"2007/12/13",-0.00541937026228325
"2007/12/14",-0.00636781128238019
"2007/12/17",0.00296958034209942
"2007/12/18",-0.000100456872312665
"2007/12/19",0.0037792216434668
"2007/12/20",0.000435929104145703
"2007/12/21",-0.00201451668803588
"2007/12/24",0.00204489791228826
"2007/12/25",-0.000887414364668962
"2007/12/26",0.00519240249758637
"2007/12/27",0.00162355830066322
"2007/12/28",0.00723705718388215
"2007/12/31",0.000485540604644871
"2008/1/1",-0.000128354177369599
"2008/1/2",0.0123551183658261
"2008/1/3",0.00182524968047102
"2008/1/4",0.00693573760453596
"2008/1/7",-0.00309077193214637
"2008/1/8",0.00256738156779724
"2008/1/9",-0.000587992571448724
"2008/1/10",0.00443548701936272
"2008/1/11",0.00687896029489548
"2008/1/14",0.00366016300187311
"2008/1/15",0.00170900277010315
"2008/1/16",-0.00207149156640514
"2008/1/17",0.00493073263862424
"2008/1/18",0.000759105679243541
"2008/1/21",0.0125374085306658
"2008/1/22",-0.00136807356443334
"2008/1/23",-0.00460514753445586
"2008/1/24",-0.00884412120151552
"2008/1/25",0.00207525383593089
"2008/1/28",0.00505498981004402
"2008/1/29",-0.00911948264519549
"2008/1/30",0.00641412926601534
"2008/1/31",-0.00105311300040821
"2008/2/1",-0.00644632467911634
"2008/2/4",0.00152828445439745
"2008/2/5",0.000158731417967173
"2008/2/6",0.00243087598118823
"2008/2/7",0.000409465798783103
"2008/2/8",0.0102038630920904
"2008/2/11",0.00163986798870995
"2008/2/12",-0.00871208314891928
"2008/2/13",-0.00166639236506469
"2008/2/14",0.00588270761063769
"2008/2/15",0.00239203684785967
"2008/2/18",-0.00207033278656996
"2008/2/19",0.00995529605795932
"2008/2/20",0.00329252514630346
"2008/2/21",0.00102424706913151
"2008/2/22",0.00303880727831751
"2008/2/25",-0.0041195287903659
"2008/2/26",0.00602189531282644
"2008/2/27",0.00582413706718085
"2008/2/28",0.0157663343990018
"2008/2/29",0.0101320676886525
"2008/3/3",0.00873120189153336
"2008/3/4",-0.00595647207429019
"2008/3/5",0.00778795070781805
"2008/3/6",0.00274683185838698
"2008/3/7",0.00149913784275901
"2008/3/10",0.00737351691172003
"2008/3/11",-0.0154215083417727
"2008/3/12",0.00928177944211259
"2008/3/13",0.00793418762887638
"2008/3/14",0.0100433912827713
"2008/3/17",0.0032937122054424
"2008/3/18",-0.0166871639256378
"2008/3/19",-0.0104987105235083
"2008/3/20",-0.0143814201793267
"2008/3/21",-0.000533546612043967
"2008/3/24",-0.00861297961537452
"2008/3/25",-0.000892366220748251
"2008/3/26",0.0132627668553652
"2008/3/27",-0.000151315681945757
"2008/3/28",-0.00315104000681792
"2008/3/31",-0.00408557299124011
"2008/4/1",-0.0214406313645611
"2008/4/2",0.00307969587052211
"2008/4/3",-0.000846532639758053
"2008/4/4",0.00442532638383998
"2008/4/7",-0.000457540746446481
"2008/4/8",0.000331031393032342
"2008/4/9",0.0120762645691801
"2008/4/10",-0.00225435769381431
"2008/4/11",0.00308140143087681
"2008/4/14",0.00247599915276778
"2008/4/15",-0.00182590693942918
"2008/4/16",-0.00106770430254557
"2008/4/17",-0.00435826968782226
"2008/4/18",-0.00764399245930516
"2008/4/21",-3.69146106175239e-05
"2008/4/22",0.00555119497412861
"2008/4/23",-0.00381046215881878
"2008/4/24",-0.00963211049070127
"2008/4/25",-0.00233049715935244
